"id","name","club","nation","league","skills","weakFoot","height","weight","attWR","defWR","acceleRATE","bodyType","position","rating","acceleration","sprintspeed","positioning","finishing","shotpower","longshotsaccuracy","volleys","penalties","vision","crossing","freekickaccuracy","shortpassing","longpassing","curve","agility","balance","reactions","ballcontrol","dribbling","composure","interceptions","headingaccuracy","marking","standingtackle","slidingtackle","jumping","stamina","strength","aggression","likes","dislikes","likesRatio","positionRating"
"51582","Callum Morton","113926","England","61","3","2","178","65","3","3","Controlled","Average","ST","64","85","83","64","64","64","58","54","60","59","51","44","56","43","53","74","75","63","62","62","59","37","65","41","40","41","78","76","67","53","0","1","0.0","64.84"
"51392","Jorge Recalde","110396","Paraguay","353","3","4","178","83","3","1","Controlled","Average","ST","68","74","76","69","75","68","67","72","75","48","34","69","60","41","55","60","64","63","66","71","60","23","69","22","20","35","61","70","70","35","0","0","0.0","69.49"
"47855","Shawn Blum","171","Germany","20","2","4","182","77","2","2","Controlled","Average","ST","56","81","83","50","57","58","49","53","58","43","47","38","50","34","44","70","68","48","59","61","51","26","56","23","32","36","63","52","58","35","4","0","100.0","57.49000000000001"
"50503","Wissam Ben Yedder","69","France","16","4","5","170","68","3","1","Explosive","Unique","ST","89","96","95","98","99","93","78","99","98","86","80","82","89","77","88","96","96","90","93","92","90","50","83","38","37","29","85","79","75","68","1604","456","77.86407766990291","92.21000000000001"
"52132","Sean Maguire","1800","Republic of Ireland","14","3","3","175","68","3","2","Explosive","Lean","ST","68","92","82","77","82","65","55","64","70","63","53","36","62","48","38","97","89","65","71","85","65","28","65","43","28","22","72","77","63","53","6","0","100.0","72.98000000000002"
"28267","Romain Alessandrini","111773","France","2012","4","4","173","70","3","1","Explosive","Average","ST","75","92","94","81","83","87","80","90","81","74","71","76","72","67","77","83","81","76","78","77","76","33","53","43","55","34","71","73","63","75","90","73","55.21472392638037","78.07000000000001"
"26787","Raúl De Tomás Gómez","480","Spain","53","4","4","180","79","3","3","Controlled","Average","ST","83","82","80","88","89","93","89","80","88","81","66","75","81","76","75","83","77","82","83","84","82","35","80","36","35","32","90","76","80","91","165","49","77.10280373831776","85.1"
"29235","Jaime Ayoví","112908","Ecuador","1003","3","4","185","86","2","2","Controlled","High & Average","ST","69","58","76","70","72","68","67","67","65","62","54","54","60","58","49","52","44","66","69","70","64","48","76","45","45","43","78","70","83","47","2","1","66.66666666666666","70.16"
"51086","Aaron Pressley","110313","Scotland","60","2","3","189","75","2","1","Lengthy","High & Average","ST","61","76","80","63","64","57","50","54","58","53","31","43","52","31","36","54","57","58","60","57","58","26","63","21","29","35","68","59","74","66","0","0","0.0","62.26000000000001"
"51570","Dale Taylor","15015","Northern Ireland","60","2","2","180","74","3","1","Controlled","Average","ST","56","78","75","51","60","51","49","45","64","56","30","31","51","40","48","68","65","50","54","60","45","23","61","18","26","26","59","53","58","40","1","0","100.0","56.919999999999995"
"52799","Jordan Morris","111144","United States","39","3","2","183","85","3","2","Controlled","Stocky","ST","85","92","95","99","98","99","75","83","94","84","76","63","93","85","61","99","90","83","83","99","83","46","99","59","42","38","96","77","97","89","126","20","86.3013698630137","94.02000000000001"
"47118","Sonny Perkins","8","England","13","3","3","180","73","2","1","Controlled","Lean","ST","58","74","76","59","56","58","55","48","58","51","43","42","53","42","48","59","65","57","59","57","57","28","59","25","28","35","72","55","56","49","10","4","71.42857142857143","58.71999999999999"
"52657","Haji Wright","741","United States","68","2","4","193","90","2","1","Lengthy","High & Average","ST","80","90","99","84","94","90","71","82","84","67","66","67","73","52","64","84","55","74","80","81","85","19","91","31","31","28","86","88","99","49","81","17","82.6530612244898","86.45"
"29019","John Guidetti","433","Sweden","56","4","3","185","80","3","3","Controlled","High & Stocky","ST","71","61","49","73","68","79","72","76","80","66","67","77","68","53","68","58","59","73","73","72","75","40","79","44","38","41","64","38","81","72","21","12","63.63636363636363","71.72999999999999"
"53721","Eric Ramírez","101084","Argentina","353","3","2","170","64","2","1","Explosive","Short & Lean-","ST","68","88","90","68","72","66","68","65","65","59","57","47","66","65","54","84","78","65","67","68","64","33","64","24","34","39","88","71","55","32","2","3","40.0","68.87"
"53405","Miler Bolaños","110984","Ecuador","1003","3","4","172","63","3","1","Explosive","Lean","ST","72","96","88","77","75","74","68","67","61","68","60","59","67","62","69","81","82","74","71","76","59","31","53","25","33","39","54","69","64","59","1","1","50.0","72.72000000000001"
"51759","Donyell Malen","22","Netherlands","19","4","4","178","77","2","2","Controlled","Average","ST","87","95","91","85","93","96","86","80","83","86","79","68","83","71","84","91","89","89","96","97","82","40","89","37","42","45","93","87","90","69","1170","256","82.0476858345021","90.97999999999999"
"50813","Bobby Wood","691","United States","39","3","3","180","79","2","2","Controlled","Stocky","ST","66","83","83","59","66","73","64","71","69","38","62","62","62","59","67","74","73","61","65","65","59","44","69","22","28","33","81","60","73","58","6","0","100.0","67.24000000000001"
"52654","Gianluca Lapadula","1842","Peru","32","3","3","178","69","3","1","Explosive","Average","ST","82","90","95","93","95","88","69","99","88","71","59","83","79","51","81","90","90","84","84","82","79","28","99","30","21","27","92","74","70","93","88","24","78.57142857142857","88.59999999999998"
"29234","Benik Afobe","97","Congo DR","14","3","3","183","78","2","2","Controlled","Average","ST","69","77","81","69","71","68","64","67","72","64","46","57","65","52","65","71","65","66","67","65","66","33","68","35","30","32","77","71","82","60","4","1","80.0","69.62"
"28634","Juan Villar Vázquez","110839","Spain","54","3","4","182","72","2","2","Controlled","Lean","ST","70","98","97","71","68","70","65","69","68","74","67","73","65","57","77","88","70","70","67","69","70","43","68","45","34","44","91","72","72","68","4","0","100.0","71.35"
"53104","Mauro Icardi","325","Argentina","68","3","4","181","75","2","2","Controlled","Unique","ST","85","73","73","93","86","88","77","85","87","91","62","64","87","77","85","84","81","91","85","89","89","30","99","50","34","25","99","70","82","66","138","113","54.980079681274894","87.31"
"51474","Taichi Hara","680","Japan","4","2","4","191","84","3","1","Lengthy","High & Average+","ST","67","71","78","66","67","66","56","58","62","46","61","45","59","45","42","52","32","65","65","67","56","23","71","29","29","28","65","70","91","54","1","0","100.0","67.81"
"27907","Fabio Quagliarella","1837","Italy","31","4","4","180","79","2","2","Controlled","Average","ST","76","61","76","82","77","83","81","85","85","75","66","75","77","73","78","71","76","76","81","79","76","34","72","39","29","30","67","54","71","44","33","12","73.33333333333333","77.49999999999999"
"45544","Jaber Asiri","112408","Saudi Arabia","350","2","3","180","79","2","1","Controlled","Lean","ST","57","73","73","56","60","56","53","51","59","50","33","33","50","36","50","63","67","53","55","57","49","29","63","21","28","31","67","57","63","51","1","1","50.0","58.54"
"26449","Timo Werner","112172","Germany","19","3","4","180","76","3","2","Explosive","Unique","ST","82","93","88","95","93","89","77","90","82","68","69","58","78","55","70","87","80","85","83","97","79","37","75","39","20","19","75","81","64","63","1052","251","80.73676132003071","86.71000000000001"
"44943","Marko Dugandžic","310","Croatia","330","2","2","190","87","2","1","Lengthy","High & Average","ST","68","74","69","73","71","72","50","66","58","32","27","33","57","37","22","65","80","63","64","62","67","54","75","31","41","45","82","69","84","54","6","0","100.0","69.03"
"29813","Tony Watt","181","Scotland","50","3","4","186","89","3","3","Controlled","High & Average","ST","68","80","81","66","70","71","65","62","73","63","62","48","67","66","67","68","74","64","67","69","69","48","68","47","58","58","73","86","76","63","2","1","66.66666666666666","69.32"
"51288","Georginio Rutter","8","France","13","3","5","182","83","2","2","Controlled","Average","ST","75","84","86","80","85","78","69","83","76","62","52","45","66","51","56","77","79","72","76","77","69","12","73","17","26","17","76","66","74","35","48","9","84.21052631578947","77.93999999999998"
"50695","Josh Umerah","1941","England","61","2","3","185","80","3","2","Lengthy","High & Average","ST","60","83","81","57","58","63","53","50","56","48","33","35","51","36","41","69","71","57","60","57","60","27","60","28","37","32","77","68","85","74","9","7","56.25","61.46000000000001"
"50702","Andy Williams","1803","England","61","2","3","188","78","3","2","Controlled","High & Average","ST","60","40","40","68","61","73","75","69","69","59","54","36","54","47","44","56","67","61","60","54","62","21","61","31","21","12","76","52","77","62","15","11","57.692307692307686","61.66000000000001"
"30778","Ollie Palmer","1947","England","2208","2","3","196","92","2","3","Controlled","High & Stocky","ST","64","62","77","65","65","65","60","50","64","58","40","39","55","40","42","34","71","59","64","57","63","32","71","17","33","43","41","66","91","77","34","3","91.8918918918919","65.28999999999999"
"50522","Raúl García Escudero","448","Spain","53","4","3","184","83","3","2","Controlled","Average","ST","87","99","88","89","85","90","90","77","89","88","85","72","89","87","83","84","82","88","89","85","88","85","99","53","74","79","97","81","92","91","587","5301","9.969429347826086","89.31"
"52095","Sergio Castel Martínez","10846","Spain","54","2","3","188","90","3","2","Lengthy","High & Average","ST","71","70","63","67","75","76","67","65","62","46","38","45","70","48","46","60","50","69","68","67","58","31","77","24","19","31","79","58","88","67","0","0","0.0","71.67999999999999"
"33284","Cristian Colmán","113044","Paraguay","353","3","4","185","85","3","2","Controlled","High & Average","ST","70","72","78","78","83","76","63","72","71","60","39","49","60","45","62","83","81","69","67","83","65","20","72","35","23","25","85","70","78","78","7","5","58.333333333333336","74.92"
"26450","André Miguel Valente da Silva","112172","Portugal","19","4","3","185","84","2","2","Controlled","High & Average","ST","82","76","73","84","84","83","78","84","84","82","60","43","94","67","85","77","75","85","84","82","84","59","85","36","40","34","96","79","92","79","82","44","65.07936507936508","83.79"
"51881","Paul Ebere Onuachu","17","Nigeria","13","3","2","201","98","3","2","Lengthy","High & Average","ST","79","71","83","81","83","78","63","73","88","68","41","30","73","68","58","42","32","75","78","73","74","49","89","37","56","51","54","73","93","74","50","11","81.9672131147541","79.72000000000001"
"29992","Seong Wook Jin","1478","Korea Republic","83","2","4","183","78","3","2","Controlled","Average","ST","60","78","80","61","57","62","50","32","58","51","51","32","57","36","34","76","76","57","61","64","64","20","58","36","27","35","67","72","75","68","1","2","33.33333333333333","61.19000000000001"
"36415","Christopher Lungoyi","1847","Switzerland","32","3","3","182","74","3","2","Controlled","Average","ST","63","97","92","62","65","59","58","57","46","54","53","48","56","47","55","85","77","58","65","67","52","42","56","31","36","46","70","54","66","65","3","1","75.0","64.55"
"49301","Krzysztof Piatek","1353","Poland","1990","3","3","183","77","2","2","Controlled","Average","ST","79","80","87","84","84","81","69","78","80","55","54","43","68","41","63","73","65","79","80","74","79","42","85","40","45","41","85","76","80","57","5","1","83.33333333333334","80.72"
"28809","Borja González Tomás","110827","Spain","54","3","4","188","82","2","2","Controlled","High & Average","ST","75","51","62","78","78","84","72","74","71","69","53","51","71","55","68","61","34","75","76","62","79","30","83","48","38","39","70","69","90","65","12","3","80.0","75.65000000000002"
"47685","Hisham Al Dubais","112883","Saudi Arabia","350","2","3","178","60","2","2","Controlled","Average","ST","54","76","77","50","56","52","51","44","53","42","39","37","48","44","38","58","63","52","53","52","49","28","57","21","27","31","63","60","57","42","2","0","100.0","55.13"
"26779","Ángel Correa","240","Argentina","53","4","4","171","70","3","2","Explosive","Average","ST","83","94","93","90","94","87","86","95","74","82","75","65","80","67","82","90","88","84","87","87","77","48","71","42","53","44","49","83","70","79","849","153","84.73053892215569","86.32000000000002"
